Feature_1	Y0	Y1	Y10	Y11	Y12	Y13	Y14	Y15	Y16	Y17	Y18	Y19	Y2	Y20	Y21	Y22	Y23	Y24	Y25	Y26	Y27	Y28	Y29	Y3	Y30	Y31	Y32	Y33	Y34	Y35	Y36	Y37	Y38	Y39	Y4	Y40	Y41	Y42	Y43	Y44	Y45	Y46	Y47	Y48	Y49	Y5	Y50	Y51	Y52	Y53	Y54	Y55	Y56	Y57	Y58	Y59	Y6	Y60	Y61	Y62	Y63	Y64	Y65	Y66	Y67	Y68	Y69	Y7	Y70	Y71	Y72	Y73	Y74	Y75	Y76	Y77	Y78	Y79	Y8	Y80	Y81	Y82	Y83	Y84	Y85	Y86	Y87	Y88	Y89	Y9	Y90	Y91	Y92	Y93	Y94	Y95	Y96	Y97	Y98	Y99
Y35																														0.9999999999999999	0.9198661332065037	0.9391612704184551	0.9175034633438156	0.22709706474796076		0.2185961845874402	0.22499999999999995	0.20953928344713646	0.1950787401574803	0.23651045552403108	0.16594488188976378	0.25807086614173225	0.16898011747099353	0.15395985867761405	0.25807086614173225		0.27696850393700784	0.1975965940545706	0.29105139370987027	0.1807934667844332	0.2851447190531504	0.17606812705905733	0.188669032993393	0.27180741487613697	0.23523622047244092	0.25058477070736607		0.27475881611508474	0.23183698027625385	0.21003937007874016	0.2832677165354331	0.24359617733807487	0.16594488188976378	0.1247538497705859	0.16519000123293162	0.2974409448818897	0.13880685443291632		0.26200787401574804	0.2895669291338583	0.27066929133858264	0.23867887842028768	0.2187007874015748	0.2604330708661417	0.2524611192859673	0.2714566929133858	-0.17263779527559053	-0.11116582193448421		-0.16927545120382953	-0.09682024208139943	-0.1372047244094488	-0.12460629921259843	-0.09239023608885955	-0.1309055118110236	-0.0639763779527559	-0.16400866630158767	-0.07421259842519684	-0.07059866636583276		-0.1395944110538123	-0.11200787401574802	-0.09547244094488187	-0.09682024208139943	-0.08840323069557364	-0.16730655965158955	-0.11200787401574802	-0.0765748031496063	-0.17263779527559053	-0.14707619895232413
Y36																															1.0	0.9337091374556913	0.9438755415517921	0.2078357156239219		0.18486608901142185	0.16597755785382762	0.17093343836155966	0.19472337451653082	0.19159937342315336	0.12620594849858066	0.21204962017624238	0.14311736904293032	0.16019707232446848	0.22465052611057806		0.23646387542401773	0.18729067311735215	0.26612347380858603	0.1353141000393856	0.25231390311146124	0.12305533674675069	0.15655769988184326	0.21874462818569884	0.19669226606877077	0.21199735495335822		0.22191315478534854	0.1859245766049626	0.16322110968069167	0.25063989460014535	0.18488870546071368	0.10651703297618119	0.060050227676570415	0.12800315084679006	0.27072258843299285	0.11303662859393462		0.23528254049267375	0.20574916720907455	0.22346919117923408	0.18058290665616383	0.15928332657621175	0.20299271903593863	0.21250984639621898	0.2514274512210413	-0.17572357103741532	-0.15247685936900393		-0.1957955888144939	-0.11904293028751478	-0.1591848819985998	-0.15288442903143196	-0.10151634501772352	-0.1209883858851448	-0.055227408040330536	-0.14929598267034266	-0.05877141283436244	-0.07339472271580828		-0.1598316266246554	-0.09618035232692146	-0.10444969684632922	-0.09853781016148092	-0.09090685309176841	-0.1690872390705002	-0.07058476214780213	-0.0678283139746662	-0.16115377355083974	-0.14257581725088617
Y37																																1.0	0.9065084679007485	0.14782438399175393		0.1328771169751871	0.14510730740008418	0.11183044505710911	0.1356566279493324	0.16436872487445026	0.09273479211050153	0.1848789167553311	0.07899271366679796	0.08004927506988355	0.19078559141205095		0.21008072862400246	0.1071428758627672	0.19953721937770777	0.08337435998424578	0.19953721937770777	0.10338716029933044	0.11719673099645529	0.18008324506608306	0.13683796288067637	0.16540669453150275		0.19604174871996852	0.13905573060259943	0.1360504062597804	0.2037802756568346	0.15251778487771864	0.08092144279706184	0.04670573263733255	0.0677432059866089	0.21716873821206623	0.07367565970854667		0.18842292154936305	0.16597755785382762	0.17109667588965147	0.1462928318235526	0.12620594849858066	0.13683796288067637	0.167684127609295	0.19196692634339493	-0.1977751564225028	-0.11549635835620821		-0.21199291059472233	-0.12101220953131155	-0.16194133017173573	-0.12295727743738474	-0.11771366679795195	-0.14343374958068017	-0.08397322470303378	-0.17802284363922802	-0.055227408040330536	-0.06317707430015568		-0.16423788893265068	-0.11193148474484103	-0.11429415460752898	-0.11594131547853485	-0.1008024812918472	-0.19783871602993308	-0.09972435712095337	-0.09657413063736944	-0.19738137811205478	-0.17132729421031903
Y38																																	1.0	0.19557242339871891		0.18759846396218985	0.17464068068368338	0.1660348562426152	0.17582201561502736	0.1623744368704313	0.11045481608066107	0.2073242804508665	0.1672164237888933	0.16128081635618383	0.2073242804508665		0.22583186104192202	0.21118230290744044	0.24588912957857423	0.13612642772745176	0.22149468294604177	0.13802185899960615	0.1510437179992123	0.2407348289027797	0.17149045420009945	0.22017288310349353		0.1939740055139819	0.19259551004332415	0.17227801082099542	0.23803898866580972	0.23213940993421786	0.13486907132843645	0.05175300474626938	0.08977451752658526	0.25851546080910515	0.12088912957857424		0.19314826127473889	0.2317385356986419	0.23843276697625768	0.18173985821189445	0.16243355305979568	0.22110652131654615	0.17509354076408035	0.21401851172848232	-0.1696692295142775	-0.14051113134489027		-0.1917585663647105	-0.10122095313115399	-0.1468300875082941	-0.1468300875082941	-0.07899271366679796	-0.14052963454112627	-0.06256152907242434	-0.1482867270578968	-0.07240598683362409	-0.07366555195092198		-0.15581922016541946	-0.10351447335901526	-0.09957669025453537	-0.08940527766837339	-0.07389720362347382	-0.15242221346987003	-0.07319354345452007	-0.07437487838586403	-0.1696692295142775	-0.1561638440330839
Y39																																		1.0		0.8870940544592609	0.8697837276036382	0.8994804721084118	0.8382698244295933	0.8649048181550324	0.8315731200051089	0.8768743558177983	0.8126277980556187	0.8165578616446396	0.9221755916304877		0.8772682796074738	0.857656790830616	0.8662119825577105	0.9115713887400878	0.8993080965148847	0.8366126306406543	0.8878081819181582	0.8895403261565749	0.9024794021467097	0.9166379267872099		0.8648576028942845	0.8559433222004622	0.8634809469688292	0.9091761065711943	0.8880401006093845	0.8508753856992112	0.8522942911332937	0.9107095107724531	0.7965139027239838	0.8717033764657832		0.8634809469688292	0.8508753856992112	0.8567842425443447	0.8721466279919955	0.8705715751829894	0.8177857873664641	0.8823660381796645	0.9032672497260609	0.05441072344893684	0.013595724445312046		0.008446404082820522	0.08884730592074765	0.09301525483714179	0.0035945545807894923	0.08382378862367655	0.08946994073006173	0.1351651003324268	0.08596617100036866	0.11546891084864876	0.03093519910020278		0.03681450176039849	0.013048725533002951	0.05401679965926127	0.09847571407346725	0.031864859717696085	0.1353148409186553	0.0295935246993765	0.07922792219849716	0.08080361735719939	-0.040532889563622686
Y4			0.9323306419850335	0.9285397794407246	0.9001772176841041	0.9399488270393511	0.9343983851910201	0.9076408034659315	0.9478141000393856	0.8607227254824735	0.9083792831823553	0.9299182749113825		0.9533372895945829	0.9187179992122884	0.9297213469870028	0.9273479211050154	0.8958456562691762	0.8875763117497685	0.9337091374556913	0.9277028357621111	0.907659005582616	0.9576688510095106		0.9324670391408394	0.905690114030376	0.9080527838930639	0.9412170145726664	0.9221888538794801	0.9198661332065037	0.9332906656163844	0.9214503741630563	0.9261520283576211	0.1789504911657631	1.0	0.14710515951161876	0.17975979871950723	0.15205297361165812	0.16794644940606757	0.17222277269274708	0.0947036836627415	0.21204962017624238	0.10538105553367468	0.12743844591125458	0.22386296948968207	0.9269541427945676	0.23646387542401773	0.18482761849981727	0.22550708940527767	0.15461303662859394	0.23259649468294602	0.10456872784560851	0.15576998818432455	0.20492995561875332	0.16479622292248366	0.19025340508417304	0.8993944466325327	0.2302333595903899	0.1599300905868452	0.15731443502397183	0.21795629483296222	0.19077656696705753	0.1332939580866445	0.05534764732141464	0.08108507286333203	0.23882654528670566	0.1335417487199685	0.8907296179598267	0.18330380351353917	0.19944871424190674	0.2305572007672979	0.17265655769988184	0.16676511447472359	0.17070289757920348	0.19990645923591963	0.18724158661801904	-0.11468793291797696	-0.09296829016266091	0.9245766049625838	-0.13009551004332415	-0.04620421425758173	-0.07215987538959409	-0.07964166328810587	-0.022794407246947618	-0.07373498863138604	-0.00718645416567581	-0.10666108704214257	-0.01781846854777153	-0.0146740203752505	0.9212534462386767	-0.0949438755415518	-0.055227408040330536	-0.037507384070171006	-0.040345608507286336	-0.01846199291059472	-0.12182453721937771	-0.004036227682091893	-0.0008860011985079765	-0.12728883885231262	-0.08940527766837339
Y40																																				1.0	0.907659005582616	0.9429893658920836	0.8804883021617047	0.8728333830922911	0.8804883021617047	0.9013585526154482	0.8489808979913352	0.7964040800337275	0.8887576466811125		0.8954518779587283	0.7842365902231052	0.8882926348956283	0.8949881843245371	0.9147055927530524	0.8808586057502954	0.8319712485230406	0.9263464396138263	0.8942705430273843	0.9450861291386846		0.8589503741630563	0.8556764474202441	0.907265227272168	0.9210474681378477	0.92291613226845	0.8627682781915451	0.8745076001820847	0.8942497046081134	0.8229966688362982	0.8878741630563214		0.8875763117497685	0.9143532368602318	0.8489860373258655	0.8691167782591572	0.9135656802393358	0.8804883021617047	0.8701998818432453	0.9332545957617352	-0.047056508098534754	-0.06509749978550726		-0.06033379283182356	-0.00999409216226861	0.026186257644791308	-0.08879700900602165	-0.04098562426152028	0.008466233674631776	0.01397913002090363	-0.012283379283182357	0.029336484128375223	-0.07292692676424829		-0.07886963371406067	-0.08485922590154175	-0.030911597370167184	0.013538794801102797	-0.08130661677825915	0.016000393855848758	-0.08013388617616589	-0.030517819059719193	-0.005316007191047859	-0.11997833792831825
Y41																																					0.9999999999999999	0.9289230343468075	0.874015748031496	0.865695222717436	0.8614173228346456	0.9559055118110236	0.8257531170094342	0.8479120047964824	0.8992125984251969		0.8929133858267716	0.8289994693735125	0.8615869432602011	0.8934829864064884	0.8804883021617047	0.9190785765856077	0.8808820804721526	0.9296601436343235	0.9244094488188976	0.9012976307776831		0.9068714489617199	0.8871825334393205	0.9118110236220472	0.874015748031496	0.9257147349923365	0.9118110236220472	0.9125640723550043	0.8875763117497684	0.8929133858267716	0.9143532368602318		0.8866141732283463	0.9244094488188976	0.8866141732283463	0.9328608174512873	0.937007874015748	0.9118110236220472	0.8615869432602011	0.8866141732283463	0.045472440944881884	0.025502168185147396		0.03681827202688702	0.08864934213960367	0.15019685039370076	0.02263779527559055	0.08077377593064385	0.1187007874015748	0.1312992125984252	0.07265209827765408	0.10374015748031495	0.0374655405191065		0.06832053686272618	0.013976377952755905	0.08720472440944882	0.11778893711275489	0.02918881726195723	0.1394467441873943	0.04940944881889764	0.08720472440944882	0.07460629921259841	-0.009007678851497761
Y42																																						1.0	0.9344359306930792	0.8668505190802344	0.9013585526154482	0.9415239402811431	0.8814493895234345	0.8363055648377924	0.8954518779587283		0.8887576466811125	0.830837583586865	0.9090931469082316	0.9219919259551005	0.9078623473808587	0.9287613233556518	0.9086008270972824	0.9335615894571686	0.9415239402811431	0.9452831298170011		0.8912957857424182	0.9090439149271368	0.8954518779587283	0.9281354777259114	0.9102042639116575	0.8946643213378324	0.9075980085450658	0.914951752658527	0.8426855843586977	0.9299921228830248		0.9013585526154482	0.9415239402811431	0.8812758587826006	0.890532690035447	0.947430614937863	0.9147470151706798	0.8901142181961401	0.9210474681378477	0.03361882325449711	0.018637975543732598		0.03389621898385191	0.08266049625836944	0.1324571791769425	0.004085449970897892	0.05531213076014179	0.10764914561871916	0.12615672620977467	0.07357719574635684	0.11552471182767893	0.01861335470417681		0.031853091768412764	0.0025103367291059333	0.07575310247243199	0.12032296179598267	0.018437376920047262	0.12716620716817645	0.02023036069926546	0.06275841822764834	0.08914156502766363	-0.033305435210712886
Y43																																							0.9999999999999999	0.8337928964935449	0.905511811023622	0.9307086614173227	0.9045087790990322	0.8613083840544193	0.8992125984251969		0.8929133858267716	0.8360916701571262	0.9391612704184551	0.906477670651272	0.8926954297855924	0.9320732608303913	0.8989958827527602	0.8973583928809274	0.9118110236220472	0.9083882589918431		0.8572553818452733	0.9127781236184398	0.8551181102362204	0.905511811023622	0.868177761255052	0.8803149606299212	0.8873572960793373	0.8678873962273691	0.874015748031496	0.9324670391408393		0.8866141732283463	0.8992125984251969	0.8866141732283463	0.8820634154034966	0.8992125984251969	0.8929133858267716	0.8686749528482649	0.8614173228346456	0.06358267716535433	0.04795195330566326		0.06280764051645434	0.13235873459933048	0.16200787401574804	0.040748031496062986	0.07407954465302803	0.13681102362204722	0.14940944881889762	0.07698365969258196	0.16594488188976378	0.08118354312221633		0.06202008389555835	0.03838582677165354	0.13051181102362203	0.15716676815755384	0.07841110606795593	0.15126009350083397	0.06751968503937007	0.09901574803149604	0.12421259842519684	0.03509549191867707
Y44																																								1.0	0.8944467019068685	0.8771170432173475	0.8219913494095858	0.8505124823104855	0.8771170432173475		0.8767231873380402	0.7851794066794054	0.8720701370660615	0.8551063786121227	0.8712576493607206	0.8976758102040827	0.8035010989031881	0.9025639896711232	0.8901142872344883	0.9133765313948407		0.91365473507579	0.9043480577237016	0.8960221254240978	0.8948405577861759	0.8636409946958445	0.8633320874415921	0.9087864460204886	0.8662103772517836	0.8767231873380402	0.8272109673954133		0.883024881406957	0.8818433137690351	0.8381253111659253	0.8662103772517836	0.8889327195965664	0.8582119610105974	0.8613600718592932	0.8400945905624616	-0.05193974408364961	-0.04560677698975571		-0.03983651840126729	-0.03213019562030521	0.028012999415731408	-0.07911579975585303	-0.008272602090745249	0.029194567053653295	0.05833990212239317	-0.006007484851612621	0.043767234588023236	-0.05161544523246651		-0.047321253626227286	-0.08147893503169679	-0.009403309118461683	0.0226019307122147	-0.017554658603277866	0.0024867047951347325	-0.06533084398009767	-0.002707759170237658	-0.002707759170237658	-0.1176137505580061
Y45																																									0.9999999999999999	0.8992125984251969	0.8930892080960403	0.8613083840544193	0.8551181102362204		0.84251968503937	0.762805595393118	0.8737940708840889	0.8379602446333219	0.8344162398392899	0.9198661332065037	0.8249655603885382	0.9028733259363853	0.8614173228346456	0.9198120488924343		0.8820634154034966	0.9135656802393358	0.8614173228346456	0.8929133858267716	0.8685718501162663	0.874015748031496	0.9499803808891972	0.8879700900602164	0.8677165354330709	0.8734002925736408		0.9244094488188976	0.8929133858267716	0.8929133858267716	0.8741878491945367	0.9307086614173227	0.8929133858267716	0.8454420325318337	0.8551181102362204	0.09507874015748032	0.09245766766738767		0.07422721151944604	0.1315711779784345	0.1683070866141732	0.04704724409448818	0.13117739966798653	0.14311023622047242	0.1683070866141732	0.13447529301798844	0.20374015748031493	0.08078968724290903		0.07343965489855006	0.05098425196850393	0.13051181102362203	0.16858633916054552	0.09691868665901143	0.1579543247784498	0.06751968503937007	0.12421259842519684	0.14940944881889762	0.04178972319629289
Y46																																										0.9999999999999999	0.8627682781915451	0.855004205580096	0.9307086614173227		0.9181102362204723	0.8100869339505427	0.9127781236184398	0.9001772176841041	0.9182910199647116	0.9316794825199435	0.9234101380005356	0.9430535524832925	0.9433070866141732	0.9209938202614611		0.907659005582616	0.9387674921080071	0.8992125984251969	0.9181102362204723	0.899704870152194	0.937007874015748	0.9188657664239208	0.906477670651272	0.9181102362204723	0.945067945075175		0.9118110236220472	0.9496062992125984	0.9181102362204723	0.9525497329736868	0.9307086614173227	0.9307086614173227	0.8619807215706491	0.8803149606299212	0.05964566929133858	0.03810555632298086		0.038393385268678984	0.12172672021723477	0.15177165354330707	0.030511811023622045	0.07644221451571599	0.12657480314960629	0.13917322834645668	0.07343965489855006	0.13051181102362203	0.07054943438091935		0.07028942841496613	0.009251968503937008	0.1013779527559055	0.13235873459933048	0.049271511094804696	0.1473223103963541	0.057283464566929135	0.08877952755905512	0.08877952755905512	-0.013339240266425646
Y47																																											1.0	0.8548277355616548	0.8068517581079307		0.7824375028601552	0.8016750169152521	0.8875541551792044	0.8450423395037416	0.8317004726270186	0.9115055139818827	0.838740645923592	0.8306287350367901	0.8371726880124258	0.843753905229628		0.80949684915321	0.8737199684915321	0.8190588857318183	0.8505611505676574	0.8292523270503775	0.8446544759109376	0.8749261544545331	0.8874803072075621	0.8867887551288725	0.875		0.8930892080960403	0.8686749528482649	0.8505611505676574	0.8615104371799921	0.8690687311587131	0.8741878491945368	0.7773237495076802	0.8257531170094341	0.1433845272918742	0.1325339793288145		0.12221839306813706	0.19702638834186686	0.22174641107102414	0.10794447935155516	0.16445943284757777	0.18394369326801713	0.2154459581038563	0.1640163450177235	0.2563989023904472	0.12783139897365872		0.12778160693186294	0.11148848414558704	0.1961508208919048	0.22208546671918078	0.1682502953918866	0.21516837337534464	0.11582004556051492	0.15283520674262596	0.20205749554862465	0.10119633714060655
Y48																																												1.0	0.8100869339505425		0.8108749562598331	0.8545938485804416	0.8548277355616547	0.79729077969604	0.8094582695066623	0.8677341417575375	0.8213794538555312	0.8605149897428302	0.8408198040128687	0.8395220115255329		0.8292612286316428	0.9012809456483627	0.8487000271057726	0.8297874916828029	0.8411063070268157	0.8668245402194522	0.8608593494918783	0.827093740568212	0.8928292764260358	0.8832021247556566		0.8550042055800962	0.8163911124248658	0.8865250979517125	0.8350247764366743	0.8479120047964824	0.8873131202610028	0.7641873256363713	0.7769899969603453	0.06126873454732946	0.040993302356756106		0.06128079888426777	0.11256159602134393	0.15819547859005	0.048660377598682886	0.09753696285438118	0.12115843005340071	0.1416470100949514	0.09187193723405096	0.14007096547637057	0.05843516417681821		0.0867980447219291	0.0707250022588144	0.13219074238346645	0.16472909282073267	0.09256159252696072	0.1720197344886359	0.08018126997029934	0.10697402848617331	0.10697402848617331	0.022413797019567392
Y49																																													0.9999999999999999		0.9622047244094489	0.8747047633123562	0.9013585526154481	0.9513683980423427	0.9391612704184551	0.8730065142631929	0.8989958827527602	0.9296601436343235	0.9307086614173227	0.9202059726821099		0.8883638683706645	0.8997834393736561	0.8992125984251969	0.937007874015748	0.9060102919316225	0.8992125984251969	0.8684522138725869	0.8800945238512567	0.8362204724409449	0.9194723548960555		0.8677165354330709	0.8992125984251969	0.8992125984251969	0.9273479211050154	0.8803149606299212	0.8551181102362204	0.9190785765856077	0.8614173228346456	-0.009645669291338583	-0.03593934898679073		-0.03051781905971919	0.053209294199284586	0.06988188976377953	-0.038779527559055116	0.014225241464933622	0.05098425196850393	0.07618110236220471	0.0045284505701518795	0.06122047244094487	0.007926349571059326		-0.0037408939492559012	-0.060039370078740155	0.025787401574803148	0.0638413085813803	-0.019639693233593478	0.0791986626888519	-0.005708661417322835	0.025787401574803148	0.025787401574803148	-0.07594999162765599
Y5			0.8993896610632082	0.867493617916921	0.905511811023622	0.9181102362204723	0.8938767647169363	0.8915140948542484	0.8950580996482802	0.8355975747706338	0.8678873962273691	0.9230163596900876		0.9244094488188976	0.8938767647169363	0.9041150007885841	0.9244094488188976	0.8992125984251969	0.9307086614173227	0.9261665861736713	0.8883638683706645	0.8803149606299212	0.9433070866141732		0.937007874015748	0.8992125984251969	0.874015748031496	0.9273479211050154	0.9013585526154481	0.8614173228346456	0.9395550487289032	0.9324670391408393	0.8978145478214161	0.11285916574204816		0.06581020013362025	0.06515748031496063	0.04454617136942882	0.0919291338582677	0.08605750962864411	0.012401574803149604	0.1108267716535433	0.004774562014181873	0.07042949389283049	0.15492125984251967	0.9999999999999999	0.17381889763779526	0.11564227388836783	0.13865918756649834	0.033914156987333105	0.14495964053366617	0.021707029363445426	0.07407954465302803	0.11266220384721039	0.07539370078740157	0.10404512094805748	0.8856074201975285	0.12945461955977658	0.08377633554780978	0.10688976377952755	0.14232283464566928	0.09778329868879246	0.018700787401574805	-0.0390901960212491	-0.01437290833135162	0.15019685039370076	0.04469383823584682	0.8997834393736561	0.11476377952755903	0.060433070866141726	0.1171259842519685	0.059903525476900414	0.03366141732283464	0.06279527559055118	0.10440047455752324	0.11161417322834645	-0.21673228346456694	-0.1863922948821777	0.8926954297855924	-0.25078756146656334	-0.1586434368217338	-0.19389763779527558	-0.1812992125984252	-0.1546072091396419	-0.175	-0.12696850393700787	-0.20850561538221046	-0.11830708661417322	-0.11904293952063012	0.8753691841258807	-0.20181138410459465	-0.1372047244094488	-0.13956692913385826	-0.15313054047546193	-0.13132506653440454	-0.2291297543919239	-0.09311023622047243	-0.12696850393700787	-0.21673228346456694	-0.19039181310160297
Y50																																															0.9999999999999999	0.8684005848380331	0.8883638683706645	0.9186847982751597	0.9194723548960555	0.8934829864064884	0.905296335719928	0.92375128678919	0.9118110236220472	0.9213877440511367		0.8828509720243928	0.9072652272721679	0.905511811023622	0.9244094488188976	0.906798469654051	0.9118110236220472	0.8499409875451441	0.8352037964601859	0.8488188976377953	0.8808820804721526		0.8488188976377953	0.8929133858267716	0.8866141732283463	0.8950580996482802	0.8551181102362204	0.8677165354330709	0.9320732608303913	0.874015748031496	-0.06791338582677164	-0.11195353369309881		-0.08840323069557364	-0.010582792093289719	0.011614173228346458	-0.10334645669291338	-0.04917306651719269	-0.019881889763779526	0.011614173228346458	-0.06595786700003826	-0.0033464566929133858	-0.06808783513524874		-0.07462098982989403	-0.12460629921259843	-0.038779527559055116	-0.006645008988809824	-0.0834317795261678	0.002805670461941926	-0.0702755905511811	-0.04507874015748031	-0.04507874015748031	-0.13422918157395844
Y51																																																1.0	0.8115272353853916	0.8870937510513618	0.8316257610644763	0.8397045802099907	0.8866996623125561	0.8183811954334659	0.8542161832708056	0.8246396654653831		0.8356651706372333	0.8649262594935478	0.8274234247549317	0.8353036478478358	0.8443108032437283	0.8542161832708056	0.7895152367363701	0.7947784639861546	0.806934844713381	0.8509361092659498		0.762805595393118	0.7966905546926055	0.8479120047964824	0.8484730546484148	0.7895983539089919	0.8274234247549317	0.8815765087080835	0.7856582423625399	0.03289993141287466	-0.026458417506704364		0.011576356702413925	0.07197045592436915	0.10224589463043084	-0.012017340216678768	0.06753695761280636	0.07308906918668563	0.1132782069604966	0.051674885875881746	0.08018126997029934	0.030449351990955862		0.033694587167877134	0.02265564139209932	0.07624115842384727	0.11463056190007323	0.041724145221040836	0.15665027367521825	0.03289993141287466	0.07702918073313769	0.07702918073313769	-0.005517242343278128
Y52																																																	1.0	0.8978682552185899	0.9400600630169359	0.8878987790468689	0.8576703426545885	0.8908370673472747	0.9273479211050154	0.9103155094158198		0.8881941709334383	0.9217703820401734	0.8816696370930488	0.9391612704184551	0.8816271955126663	0.8478047023945215	0.8804412225150301	0.901289877904687	0.8942705430273843	0.8998375344623868		0.9123843453079918	0.9261665861736714	0.8611931649497533	0.8831971248523041	0.8800945238512566	0.9261665861736714	0.8588519102008665	0.8883638683706645	0.03416026843136309	0.044071302804863086		0.052038204017329656	0.11419358014966521	0.13733018576873637	0.02982870701643521	0.056001378495470655	0.12512305814484867	0.14481197366724818	0.06616778259157148	0.1483559784612801	0.06423577040105463		0.057158330051201266	0.02746603715374727	0.10700925586424116	0.14602205592753054	0.06764474202441906	0.12679696730996454	0.050698957470178656	0.0940145716194575	0.10110258120752132	0.011249507680189052
Y53																																																		1.0	0.9092900748326113	0.8741138243402914	0.8990252067743206	0.8967717127815596	0.9324670391408394	0.9150681507802059		0.8708645135880267	0.8816217014572666	0.8757629624363288	0.8938767647169363	0.9009906228933621	0.8871825334393205	0.8638960183335396	0.8962435998424577	0.8182713291109225	0.9025699094131548		0.8379602446333219	0.9005709959945521	0.8674936179169209	0.9091916108704214	0.8816696370930488	0.8556802686034813	0.9203672705789682	0.8619807215706491	0.013290017977619646	-0.03198247058297047		-0.006646317447814101	0.05627215439149271	0.08535144878960174	-0.03514471420748307	0.029194564789287124	0.06684386819854622	0.0987399113448334	0.0334777471445451	0.08377633554780978	0.011030136120993664		-0.007114021268215832	-0.04420161534778683	0.0416420563298749	0.08022351319417094	-0.009181764474202443	0.10040862544308782	-0.008367789097019778	0.042035834640322886	0.05463674057465855	-0.03404391492713667
Y54																																																			1.0	0.8594919259551005	0.882064789287121	0.902632482961476	0.9332545957617352	0.8953188327789754		0.8890064986215047	0.8811786136274125	0.8871825334393205	0.9450679450751749	0.8733250644346835	0.8867887551288725	0.8674414192295732	0.8942004726270185	0.8552864902930334	0.9191364710515951		0.8926954297855924	0.9127781236184397	0.8674936179169209	0.8827786530129972	0.8930892080960403	0.8741878491945368	0.8970805435210714	0.9009647743050001	-0.0339633792761391	-0.014969470449919975		-0.009427924379677039	0.053539779440724695	0.07629454764929798	-0.024512699825387348	0.002043127215439149	0.0640874200254103	0.07747588258064195	-0.0011815675462780624	0.055030518885106544	-0.009823714982759984		-0.0031016148089799134	-0.039870053932858945	0.0262847022224033	0.07074635683339897	-0.01858507286333202	0.07244486018117369	-0.029631817861211215	0.032978933500019125	0.013683796288067637	-0.08211894446632534
Y55																																																				1.0	0.906385387948011	0.9101185087375034	0.9131719019288879	0.9087641290740774		0.9081085072863332	0.9471740842851517	0.906083892340824	0.8926954297855924	0.8806910501685615	0.9194723548960556	0.9399005500422615	0.8675167388735723	0.9131719019288879	0.8930189050807404		0.906083892340824	0.9131719019288879	0.8741878491945368	0.9068777077589603	0.9131719019288879	0.9068714489617199	0.8631350925561245	0.8548927119825853	0.051634180957492636	0.04345578181596834		0.058930681370618354	0.1079903505317054	0.15716676815755382	0.0224945859843414	0.08765754233950374	0.11975782866499483	0.15756054646800183	0.08010043324143364	0.14771608870680208	0.050989758720039906		0.061564592359196535	0.020919472742549444	0.11975782866499483	0.1453820401732966	0.08039582512800315	0.1391049625836944	0.04375861474853284	0.08825556382915567	0.10715692273065916	0.012997243009058685
Y56																																																					1.0	0.8632815974677523	0.9175034633438157	0.8689207418845626		0.8727845608507288	0.9055976762504923	0.8265406736303301	0.8808820804721527	0.8296711289148455	0.9167159067229198	0.8623202846019691	0.8736953525009846	0.8493798156363134	0.8954558881449389		0.8438669192900417	0.868281174537817	0.8856074201975286	0.892994289090193	0.8434731409795936	0.8501673722572094	0.8931173690429303	0.8741878491945368	0.10297302818214928	0.025531810619353636		0.05666601024025207	0.1633024812918472	0.16322110968069167	0.043118724994054856	0.11734442693974005	0.11951171722096483	0.17542823730457932	0.09917782591571485	0.1545579868508359	0.08228284579544828		0.08339897597479322	0.03484938047464708	0.12581217018813268	0.1565330838912958	0.07424182749113825	0.1948109491925955	0.075802324761238	0.0947036836627415	0.113605042564245	0.0186589208349744
Y57																																																						1.0	0.9095700303608697	0.9618909198403706		0.8712354998547817	0.9046763649990097	0.9095700303608697	0.9229634392098389	0.9559603569583733	0.9103578779402209	0.8960616866755392	0.8686744910366668	0.849299690540509	0.90974913246566		0.8961766215119008	0.9430535524832925	0.9095700303608697	0.9058337439841193	0.9296601436343235	0.9028733259363854	0.8715802510418355	0.8705715751829894	-0.04958515702541122	-0.056599591984288204		-0.05484006382635949	0.0043832650925424285	0.040623390810292204	-0.08031121262010496	-0.011869290868569946	0.024078591643918654	0.044562628707047816	-0.0133467959559438	0.016987963429758557	-0.04563927064703483		-0.04233052075326087	-0.08425045051686056	-0.005071768792072846	0.039843387189514884	-0.05030904822507967	0.0366667512516611	-0.041312757442224436	-0.0038899974230461624	-0.010980625637206257	-0.11975178733165073
Y58																																																							0.9999999999999999	0.9009037069880075		0.9056901140303761	0.9391612704184551	0.8992125984251969	0.905511811023622	0.8800004270914803	0.8929133858267716	0.9188657664239208	0.9131719019288879	0.8866141732283463	0.9017523309258961		0.8866141732283463	0.9307086614173227	0.8677165354330709	0.9143532368602318	0.905511811023622	0.9181102362204723	0.9068714489617199	0.8929133858267716	-0.03090551181102362	-0.04460417833155124		-0.019098248056727492	0.026432369088821298	0.06751968503937007	-0.04744094488188976	-0.006645008988809824	0.05492125984251968	0.09271653543307086	0.0013782240865679637	0.05255905511811022	-0.013735723790841937		-0.007284898743287807	-0.062401574803149604	0.0234251968503937	0.06817286999630819	-0.027515259442553272	0.08313644579333179	-0.039566929133858265	0.0234251968503937	0.017125984251968502	-0.07949399642168789
